name,address,phone,source_file,web_scraper_start_url
Dr. Ahmed Hussein Pharmacy Hannoville Branch,"alexandria, hannovilleAll Branchesel warsha st. - near to qased karim supermarket",34321618.0,egyfinder page 8,https://egyfinder.net/categories/en/pharmacies/alexandria?p=8
Khalil Pharmacy Amreya Branch,"alexandria, amreyaAll Brancheskm 28 alex cairo desert rd. - inside rose garden mall, ground floor",3.470282501288882e+18,egyfinder page 8,https://egyfinder.net/categories/en/pharmacies/alexandria?p=8
Maamoun Pharmacy,"alexandria, agamird. 15 intersection of rd. 2, 6th of october -",33192655.0,egyfinder page 8,https://egyfinder.net/categories/en/pharmacies/alexandria?p=8
El Beisy Pharmacies Camp Shizar Branch,"alexandria, camp shizarAll Branches25 el guish rd., floor 2, qortoba tower -",3592699315447.0,egyfinder page 8,https://egyfinder.net/categories/en/pharmacies/alexandria?p=8
Dr. Mohamed Mahrous Kamel Pharmacy,"alexandria, sidi beshr bahary102 khaled hammad st., off khaled ibn el walid st. -",3.57248000357247e+16,egyfinder page 8,https://egyfinder.net/categories/en/pharmacies/alexandria?p=8
El Emteyaz Pharmacy,"alexandria, miami269 gamal abdel nasser st. - beside shahd el maleka pastry",3.5508902012777554e+18,egyfinder page 8,https://egyfinder.net/categories/en/pharmacies/alexandria?p=8
El Bostan Pharmacy,"alexandria, semouha4 el nasr st. -",34236326.0,egyfinder page 8,https://egyfinder.net/categories/en/pharmacies/alexandria?p=8
Dr. Sayed Siam Pharmacy,"alexandria, el ibrahimeya23 mahmoud hassan fahmy st. -",34245654.0,egyfinder page 8,https://egyfinder.net/categories/en/pharmacies/alexandria?p=8
El Barawy Pharmacies Kafr Abdou Branch,"alexandria, kafr abdouAll Branchesfarid bey st. - in front of sidi bishr royal hospital",3.546298301062622e+18,egyfinder page 8,https://egyfinder.net/categories/en/pharmacies/alexandria?p=8
Hendawy Pharmacy,"alexandria, el mandara el bahareya536 malek hefny st. - in front of train station",35573061.0,egyfinder page 8,https://egyfinder.net/categories/en/pharmacies/alexandria?p=8
Dr. Osama El Tayeby Pharmacies El Ibrahimeya Branch,"alexandria, el ibrahimeyaAll Branches11 omar el zaafan st. - in front of alex market",3.591754503591757e+16,egyfinder page 8,https://egyfinder.net/categories/en/pharmacies/alexandria?p=8
Dr. Seyada Mohamed Reda Pharmacy,"alexandria, glim585 el horreya rd. - beside total egypt gas station",3.577626301001146e+18,egyfinder page 9,https://egyfinder.net/categories/en/pharmacies/alexandria?p=9
El Farouq Pharmacy,"alexandria, glim31 mostafa fahmy st. - beside el temsah supermarket",3.5835700035858012e+16,egyfinder page 9,https://egyfinder.net/categories/en/pharmacies/alexandria?p=9
Khalil Pharmacy Raml Station Branch,"alexandria, raml stationAll Branches21 kaniset el aqbat st., off saad zaghloul st. - beside patriarchal saint mark",3.4815585034833196e+16,egyfinder page 9,https://egyfinder.net/categories/en/pharmacies/alexandria?p=9
Seif Pharmacies Roushdy Branch,"alexandria, roushdyAll Branches22 syria st. - in front of abu dhabi islamic bank - adib",3.5445103035445108e+16,egyfinder page 9,https://egyfinder.net/categories/en/pharmacies/alexandria?p=9
El Ragaa Pharmacy,"alexandria, ghebrialmohamed naguib st. -",35019496.0,egyfinder page 9,https://egyfinder.net/categories/en/pharmacies/alexandria?p=9
Isis El Kobra Pharmacy,"alexandria, fleming64 mostafa kamel st. -",35830412.0,egyfinder page 9,https://egyfinder.net/categories/en/pharmacies/alexandria?p=9
Emirates Pharmacy,"alexandria, mostafa kamel91 ahmed shawky st. off el horreya rd. - in front of mostafa kamel teram station",35425124.0,egyfinder page 9,https://egyfinder.net/categories/en/pharmacies/alexandria?p=9
Dr. Mona Ghanem Pharmacy,"alexandria, semouha28 ahmed farouq ezzat st. - behind abbas el akkad primary school",3.429559801222257e+18,egyfinder page 9,https://egyfinder.net/categories/en/pharmacies/alexandria?p=9
